Plate,Experiment,Hour,Magnification,Well,Student,Animal,Length,Width,Radius,Volume,Area
p43,growth,43,2X,D04,Justine,1046,832.4036262,41.6685987,20.83429935,104634.1754531721,33214.19576535471
p43,growth,43,2X,D04,Justine,1047,767.4683306999999,35.9968473,17.99842365,71996.46890410478,26463.70282277855
p43,growth,43,2X,D04,Justine,1048,867.6725658,44.5571736,22.2785868,124713.34753046422,37015.60069340503
p43,growth,43,2X,D04,Justine,1049,810.1942071,38.6548632,19.3274316,87643.39992666792,29993.080617713367
p43,growth,43,2X,D04,Justine,1050,819.4132734,44.343083099999994,22.171541549999997,116647.8041056189,34796.60690302565
p43,growth,43,2X,D05,Justine,1051,818.4152823000001,40.3972305,20.19861525,96693.81976777643,31661.789675267442
p43,growth,43,2X,D05,Justine,1052,797.0589315,41.2338303,20.61691515,98111.42710274155,31477.547599521375
p43,growth,43,2X,D05,Justine,1053,818.8401696,39.369596099999995,19.684798049999998,91884.62769066782,30872.324642957377
p43,growth,43,2X,D05,Justine,1054,830.4306999,41.87280809999999,20.936404049999997,105411.83448294738,33298.17500487184
p43,growth,43,2X,D05,Justine,1055,907.4966924999999,44.13558,22.06779,127980.71406052192,38341.8542409114
p43,growth,43,2X,D08,Justine,1056,844.1357856,38.789904899999996,19.394952449999998,91954.19425549163,31353.650907809664
p43,growth,43,2X,D08,Justine,1057,781.0284935999999,37.1035305,18.55176525,77842.92592786753,27757.19477906032
p43,growth,43,2X,D08,Justine,1058,874.7606082,35.8189875,17.90949375,81252.66803244935,29998.56748452212
p43,growth,43,2X,D08,Justine,1059,865.4624930999998,42.4689678,21.2344839,113009.11256995077,35191.311486202365
p43,growth,43,2X,D08,Justine,1060,808.7482728,39.3531276,19.6765638,90676.27593838968,30480.603688860454
p43,growth,43,2X,D11,Justine,1061,896.1136653,43.0288968,21.5144484,120117.23456809834,36913.26700891371
p43,growth,43,2X,D11,Justine,1062,843.5890314,44.056531199999995,22.028265599999997,118542.29358848889,35587.65814978715
p43,growth,43,2X,D11,Justine,1063,843.2827173,41.7377664,20.8688832,106353.89742516211,33702.429065716824
p43,growth,43,2X,D11,Justine,1064,809.5420545,40.0711542,20.0355771,94107.64818721132,31067.083425543242
p43,growth,43,2X,D11,Justine,1065,886.2490338,37.195754099999995,18.597877049999997,88769.61010387639,31559.202302008023
p44,growth,44,2X,D02,Justine,1066,884.1970587000001,45.4398852,22.7199426,132173.7824956615,38465.102839927735
p44,growth,44,2X,D02,Justine,1067,802.2399216,39.432176399999996,19.716088199999998,90308.27931369374,30297.043655838217
p44,growth,44,2X,D02,Justine,1068,887.0724588,44.405663399999995,22.202831699999997,126636.12788301967,37711.41605702625
p44,growth,44,2X,D02,Justine,1069,845.6969994,42.8181,21.40905,112251.29905019431,34673.378274614304
p44,growth,44,2X,D02,Justine,1070,830.8292375999999,39.5211063,19.76055315,93948.91294270004,31443.073440965814
p44,growth,44,2X,D05,Justine,1071,834.7849713,40.1864337,20.09321685,97601.24497407528,32124.034823810667
p44,growth,44,2X,D05,Justine,1072,827.8451454,40.0415109,20.02075545,96093.01525888845,31743.138941319932
p44,growth,44,2X,D05,Justine,1073,799.677423,38.1575145,19.07875725,84294.02516352128,29224.415777598017
p44,growth,44,2X,D05,Justine,1074,869.6619606,42.0836049,21.04180245,111505.97646808937,35040.55312013173
p44,growth,44,2X,D05,Justine,1075,845.4400908,44.3200272,22.1600136,120227.7380760163,35878.75333036505
p44,growth,44,2X,D08,Justine,1076,833.5597148999999,39.1489182,19.5744591,92490.69666005652,31248.91849497297
p44,growth,44,2X,D08,Justine,1077,876.8027022,42.6995268,21.3497634,115736.35635821708,35844.22053273258
p44,growth,44,2X,D08,Justine,1078,847.3998422999999,43.2660432,21.6330216,114843.00287654878,35106.3880095781
p44,growth,44,2X,D08,Justine,1079,916.6103603999999,47.221776899999995,23.610888449999997,147975.9761627135,41433.411547700794
p44,growth,44,2X,D08,Justine,1080,855.2717852999999,43.0585401,21.52927005,114800.70338056203,35261.31947672589
p44,growth,44,2X,D10,Justine,1081,865.9236111,38.6845065,19.34225325,93815.69609207012,32072.385313772167
p44,growth,44,2X,D10,Justine,1082,876.8356392,42.538135499999996,21.269067749999998,114867.42773928089,35710.0765924839
p44,growth,44,2X,D10,Justine,1083,858.6313593,41.98808759999999,20.994043799999996,109592.47547595731,34519.25665171481
p44,growth,44,2X,D10,Justine,1084,914.3410011,44.9688861,22.48444305,133861.0590907819,39359.33854999533
p44,growth,44,2X,D10,Justine,1085,866.6416376999999,44.1487548,22.0743774,122292.0627615498,36632.896974484844
p44,growth,44,2X,D11,Justine,1086,862.5278064,40.298419499999994,20.149209749999997,101407.70020983048,33279.91554961463
p44,growth,44,2X,D11,Justine,1087,834.4786571999999,39.2740788,19.6370394,93185.65230352644,31383.246392431716
p44,growth,44,2X,D11,Justine,1088,880.0272345,41.2437114,20.6218557,108376.06864581285,34748.98274262981
p44,growth,44,2X,D11,Justine,1089,812.4997970999999,36.4909023,18.24545115,78327.50036713442,28394.267808422064
p44,growth,44,2X,D11,Justine,1090,790.5966920999999,37.2253974,18.6126987,79315.02769035049,28188.094686865894
p45,growth,45,2X,D02,Justine,1091,933.9483971999999,42.2087655,21.10438275,120461.97618851444,37732.90744945019
p45,growth,45,2X,D02,Justine,1092,945.2523755999999,44.876662499999995,22.438331249999997,137819.50341922382,40601.755839238285
p45,growth,45,2X,D02,Justine,1093,943.5989381999999,42.524960699999994,21.262480349999997,123537.01038457133,38407.009591720154
p45,growth,45,2X,D02,Justine,1094,833.3324496,43.3977912,21.6988956,113625.37958858375,34630.98893750584
p45,growth,45,2X,D02,Justine,1095,933.2567202,44.2837965,22.14189825,132499.00604023595,39558.684621936256
p45,growth,45,2X,D04,Justine,1096,931.3430804999999,46.4049393,23.20246965,145197.75847961148,41368.798683372646
p45,growth,45,2X,D04,Justine,1097,875.1723207,43.279218,21.639609,118679.08395396594,36263.54069736025
p45,growth,45,2X,D04,Justine,1098,916.2908715,44.7976137,22.39880685,133126.62516768798,39292.746784967465
p45,growth,45,2X,D04,Justine,1099,835.8356616,39.3992394,19.6996197,93933.03922129839,31534.2559535317
p45,growth,45,2X,D04,Justine,1100,938.3224308,45.416829299999996,22.708414649999998,140122.38569426848,40790.26568500713
p45,growth,45,2X,D06,Justine,1101,882.9059283,44.8733688,22.4366844,128710.38346226065,37930.281967390634
p45,growth,45,2X,D06,Justine,1102,909.5684298,45.3937734,22.6968867,135690.59615666783,39524.58412064321
p45,growth,45,2X,D06,Justine,1103,875.5609773,39.2839599,19.64197995,97822.49088825265,32930.48752530666
p45,growth,45,2X,D06,Justine,1104,928.2601773,41.2074807,20.60374035,114115.24027207773,36614.22740785043
p45,growth,45,2X,D06,Justine,1105,836.8138905,41.302997999999995,20.651498999999998,103350.79814907956,33096.51896512936
p45,growth,45,2X,D08,Justine,1106,880.109577,39.1653867,19.58269335,97737.98617159427,33001.01197843953
p45,growth,45,2X,D08,Justine,1107,849.7844810999999,39.3531276,19.6765638,95277.22616285614,32020.9285045506
p45,growth,45,2X,D08,Justine,1108,887.7641358,43.674462,21.837231,122595.49902391378,37119.25835657466
p45,growth,45,2X,D08,Justine,1109,832.0116759,41.0790264,20.5395132,101646.28409363347,32728.88810688567
p45,growth,45,2X,D08,Justine,1110,944.1588672,41.9222136,20.9611068,120131.05493782609,37885.01959489466
p45,growth,45,2X,D10,Justine,1111,800.434974,39.955874699999995,19.977937349999998,92514.358799110385,30630.630613415433
p45,growth,45,2X,D10,Justine,1112,884.0159052,43.2199314,21.6099657,119550.12295387726,36578.43235416077
p45,growth,45,2X,D10,Justine,1113,894.6809058,46.902288,23.451144,142487.91407251352,40172.04284760654
p45,growth,45,2X,D10,Justine,1114,805.1844894,43.832559599999996,21.916279799999998,111998.15440132195,33801.11084053126
p45,growth,45,2X,D10,Justine,1115,887.2206753,41.4907389,20.74536945,110574.70614600311,35241.788183660086
p46,growth,46,2X,D01,Justine,1116,906.3834219,43.9445454,21.9722727,126719.57495064607,38129.23408034523
p46,growth,46,2X,D01,Justine,1117,878.0707767,40.545447,20.2727235,104504.6248958326,34085.01331282086
p46,growth,46,2X,D01,Justine,1118,944.0962869,39.40253309999999,19.701266549999996,106117.3451903376,35605.63747850645
p46,growth,46,2X,D01,Justine,1119,908.0335656,39.4782882,19.7391441,102456.6922087482,34316.146244903655
p46,growth,46,2X,D01,Justine,1120,877.5701343000001,44.44848149999999,22.224240749999996,125521.31891296273,37344.92065701928
p46,growth,46,2X,D02,Justine,1121,867.4354194,46.09533149999999,23.047665749999997,133435.9458375983,38282.989485808626
p46,growth,46,2X,D02,Justine,1122,904.0448948999999,42.821393699999994,21.410696849999997,120014.4104393149,37059.19792099628
p46,growth,46,2X,D02,Justine,1123,856.6518456,43.839147,21.9195735,119192.88923426023,35958.27747972366
p46,growth,46,2X,D02,Justine,1124,984.2464898999999,36.2339937,18.11699685,93553.07897674557,34130.04151186531
p46,growth,46,2X,D02,Justine,1125,926.1785589,45.7956048,22.8978024,140625.5138556182,40600.002854714025
p46,growth,46,2X,D04,Justine,1126,924.607464,44.9688861,22.48444305,135364.08651190475,39799.689365529746
p46,growth,46,2X,D04,Justine,1127,932.9932242,45.7527867,22.87639335,141395.43675018757,40859.433616688286
p46,growth,46,2X,D04,Justine,1128,901.1332641,44.3134398,22.1567199,128109.6219016099,38227.403241806824
p46,growth,46,2X,D04,Justine,1129,847.4525415,41.994675,20.9973375,108199.59554920126,34076.90131516048
p46,growth,46,2X,D04,Justine,1130,827.6870478,38.6548632,19.3274316,89535.70182155712,30638.03695543975
p46,growth,46,2X,D07,Justine,1131,873.2850305999999,42.0111435,21.00557175,111585.25828695628,35125.398845913565
p46,growth,46,2X,D07,Justine,1132,891.4991916,40.6409643,20.32048215,106603.32814284996,34685.85164545428
p46,growth,46,2X,D07,Justine,1133,906.2813172,44.2113351,22.10566755,128248.43935956754,38356.41299820027
p46,growth,46,2X,D07,Justine,1134,942.0146685,42.067136399999995,21.033568199999998,120688.35463645773,37929.951303839895
p46,growth,46,2X,D07,Justine,1135,920.8493523,46.569624299999994,23.284812149999997,144582.54239863265,41049.490397936264
p46,growth,46,2X,D11,Justine,1136,904.9572498,44.9095995,22.45479975,132138.1522378365,38905.48876440656
p46,growth,46,2X,D11,Justine,1137,941.8335149999999,42.521667,21.2608335,123286.77907504236,38332.432875191495
p46,growth,46,2X,D11,Justine,1138,929.2219376999999,43.2298125,21.61490625,125721.03853002551,38450.79363242147
p46,growth,46,2X,D11,Justine,1139,932.4958755,47.198721,23.5993605,150393.53991184098,42128.33216613387
p46,growth,46,2X,D11,Justine,1140,869.3424716999999,41.7542349,20.87711745,109727.06420279553,34753.5820557377
p47,growth,47,2X,D02,Justine,1141,941.3954529,46.2073173,23.10365865,145517.5613700163,41635.66606405009
p47,growth,47,2X,D02,Justine,1142,916.3765076999999,45.0182916,22.5091458,134454.0129040792,39489.98427144581
p47,growth,47,2X,D02,Justine,1143,887.7806042999999,46.97145569999999,23.485727849999996,141806.28959268265,39922.136274099204
p47,growth,47,2X,D02,Justine,1144,856.9285164,46.579505399999995,23.289752699999998,134603.43484529387,38218.29956391814
p47,growth,47,2X,D02,Justine,1145,964.9091772,47.524797299999996,23.762398649999998,157778.84958748525,43888.67553756238
p47,growth,47,2X,D04,Justine,1146,948.1508316,39.9690495,19.98452475,109659.65443897035,36272.13571462722
p47,growth,47,2X,D04,Justine,1147,941.9652629999999,43.891846199999996,21.945923099999998,131378.526537418,39573.13764884081
p47,growth,47,2X,D04,Justine,1148,921.3631695,46.0755693,23.03778465,141610.04784707748,40636.57934886407
p47,growth,47,2X,D04,Justine,1149,926.7878934,43.1837007,21.59185035,125124.3597148285,38309.522576457035
p47,growth,47,2X,D04,Justine,1150,933.2666012999999,40.7661249,20.38306245,112286.20068839924,36416.735239247464
p47,growth,47,2X,D06,Justine,1151,945.8024234999999,44.0137131,22.00685655,132647.24692411674,39844.10176631311
p47,growth,47,2X,D06,Justine,1152,898.5806465999999,41.408396399999994,20.704198199999997,111546.43289589595,35620.52194291093
p47,growth,47,2X,D06,Justine,1153,945.5422212000001,42.28452059999999,21.142260299999997,122395.52800692635,38268.22880811266
p47,growth,47,2X,D06,Justine,1154,896.9337965999999,46.0261638,23.0130819,137559.86717593877,39520.541407956436
p47,growth,47,2X,D06,Justine,1155,932.6144487,41.6126058,20.8063029,116915.95085394914,37147.019504912656
p47,growth,47,2X,D08,Justine,1156,873.7560297,41.04938309999999,20.524691549999996,106592.15859760836,34339.71502518706
p47,growth,47,2X,D08,Justine,1157,906.5118762,39.188442599999995,19.594221299999997,100788.57586544324,34007.321844152124
p47,growth,47,2X,D08,Justine,1158,903.2741691,45.4925844,22.7462922,135338.89043285488,39337.5008176131
p47,growth,47,2X,D08,Justine,1159,880.3961289,42.0836049,21.04180245,112882.28585275939,35471.42402399649
p47,growth,47,2X,D08,Justine,1160,868.7199624,42.28452059999999,21.142260299999997,112451.28573228983,35169.85140520363
p47,growth,47,2X,D10,Justine,1161,963.6575712,46.9516935,23.47584675,153796.71614571664,43303.36872728247
p47,growth,47,2X,D10,Justine,1162,935.4173873999999,42.9663165,21.48315825,125021.14915632606,38470.3292817695
p47,growth,47,2X,D10,Justine,1163,950.3213798999999,43.2298125,21.61490625,128575.73198717102,39320.79544793247
p47,growth,47,2X,D10,Justine,1164,975.6598140000001,48.1901247,24.09506235,164034.92311291402,44997.247917910805
p47,growth,47,2X,D10,Justine,1165,936.5043083999999,48.4338585,24.21692925,159048.55169277708,43415.96134259729
p48,growth,48,2X,D01,Justine,1166,951.6059228999999,36.2307,18.11535,90434.13483897904,32998.962042401334
p48,growth,48,2X,D01,Justine,1167,890.1619493999999,42.5447229,21.27236145,116649.32408171259,36256.38764055294
p48,growth,48,2X,D01,Justine,1168,922.1338953,44.8338444,22.4169222,134192.346814781,39574.392672020855
p48,growth,48,2X,D01,Justine,1169,972.7679453999999,44.1454611,22.07273055,137247.0972146045,41098.799632451955
p48,growth,48,2X,D01,Justine,1170,910.2699879,46.5564495,23.27822475,142840.6214723884,40568.0856579191
p48,growth,48,2X,D03,Justine,1171,933.2600138999999,39.662735399999995,19.831367699999998,106289.35845251734,35430.8185585915
p48,growth,48,2X,D03,Justine,1172,916.8079823999999,45.3937734,22.6968867,136770.60198802408,39838.038142223886
p48,growth,48,2X,D03,Justine,1173,906.1396881,45.7066749,22.85333745,137049.10713044228,39647.54999590823
p48,growth,48,2X,D03,Justine,1174,935.7961629,43.6382313,21.81911565,129014.14888176313,39087.70080228719
p48,growth,48,2X,D03,Justine,1175,1015.0755219,45.8351292,22.9175646,154389.25679822624,44521.47641992423
p48,growth,48,2X,D05,Justine,1176,926.8471799999999,45.9075906,22.9537953,141416.12559915596,40728.56090292611
p48,growth,48,2X,D05,Justine,1177,966.5099154,43.9643076,21.9821538,135247.29603788134,40667.72419027177
p48,growth,48,2X,D05,Justine,1178,918.4153079999999,45.238969499999996,22.619484749999998,136077.50027406088,39771.536400130404
p48,growth,48,2X,D05,Justine,1179,923.8235634,43.2693369,21.63466845,125219.31293380854,38263.15178364705
p48,growth,48,2X,D05,Justine,1180,914.1466727999999,40.347825,20.1739125,107740.24075381951,35307.24320736572
p48,growth,48,2X,D07,Justine,1181,921.0469743,45.1434522,22.5717261,135891.75784091922,39800.879054823854
p48,growth,48,2X,D07,Justine,1182,873.1302267,44.066412299999996,22.033206149999998,122748.50519004541,36837.296685623354
p48,growth,48,2X,D07,Justine,1183,895.1716671,38.780023799999995,19.390011899999998,97464.0092206141,33233.43600496091
p48,growth,48,2X,D07,Justine,1184,935.2494087,46.0755693,23.03778465,143744.31049466634,41246.848173680395
p48,growth,48,2X,D07,Justine,1185,953.9971490999999,38.5955766,19.2977883,102883.07724672774,35240.92293909101
p48,growth,48,2X,D09,Justine,1186,980.8539789,43.542714,21.771357,134634.7442905122,40873.47858101346
p48,growth,48,2X,D09,Justine,1187,964.4744088,41.408396399999994,20.704198199999997,119726.23751478216,38223.068751337974
p48,growth,48,2X,D09,Justine,1188,983.3473097999998,44.343083099999994,22.171541549999997,139984.67938576321,41730.2399061139
p48,growth,48,2X,D09,Justine,1189,924.7919112,42.821393699999994,21.410696849999997,122768.633093152,37906.58586156612
p48,growth,48,2X,D09,Justine,1190,929.2647558,40.5685029,20.28425145,110723.35332837598,36085.3463830415
p49,growth,49,2X,D02,Justine,1191,898.6926323999999,38.5856955,19.29284775,96869.18559751868,33196.48663995561
p49,growth,49,2X,D02,Justine,1192,916.0998369,42.294401699999995,21.147200849999997,118639.79268861956,37089.43051965469
p49,growth,49,2X,D02,Justine,1193,1018.4285084999999,49.227640199999996,24.613820099999998,178677.71300928394,47974.193674348484
p49,growth,49,2X,D02,Justine,1194,967.0467885,47.21189579999999,23.605947899999997,156053.0167360758,43695.97416188352
p49,growth,49,2X,D02,Justine,1195,889.0914969,43.7469234,21.8734617,123186.54929634208,37236.23016340161
p49,growth,49,2X,D03,Justine,1196,916.8903249,46.648673099999996,23.324336549999998,144450.07833976884,40943.01468580136
p49,growth,49,2X,D03,Justine,1197,926.5672155,45.3081372,22.6540686,137705.45523224035,40184.63550400831
p49,growth,49,2X,D03,Justine,1198,878.0674829999999,38.025766499999996,19.012883249999998,91919.07606251081,31966.694405023336
p49,growth,49,2X,D03,Justine,1199,1028.7806076,49.0893048,24.5446524,179480.93958213093,48324.08966270335
p49,growth,49,2X,D03,Justine,1200,898.7321567999999,46.7408967,23.37044835,142149.77040539935,40214.42465176141
p49,growth,49,2X,D06,Justine,1201,999.8948585999999,47.4128115,23.70640575,162729.97400510838,45367.42315539922
